	log_likelihood
7822	269.53595
7823	229.5062
7824	325.03546
7825	307.80707
7826	250.37366
7827	305.0519
7828	268.66235
7829	284.23737
7830	261.73987
7831	226.78113
7832	318.22467
7833	96.21462
7834	282.4698
7835	335.89795
7836	310.7117
7837	327.4167
7838	232.69589
7839	228.0411
7840	289.7126
7841	318.9138
7842	322.25735
7843	204.33687
7844	275.01495
7845	336.8664
7846	305.43564
7847	290.74896
7848	325.5537
7849	307.5849
7850	187.75597
7851	333.50476
7852	228.95625
7853	293.85757
7854	279.45938
7855	306.6464
7856	321.2671
7857	310.32672
7858	316.94498
7859	277.09265
7860	288.47598
7861	318.22968
7862	205.13974
7863	335.82922
7864	269.78775
7865	297.55573
7866	185.20288
7867	324.62326
7868	307.36777
7869	248.17676
7870	288.12762
7871	326.50867
7872	314.38382
7873	286.45587
7874	247.72441
7875	219.7189
7876	241.49026
7877	281.37167
7878	306.25885
7879	300.04404
7880	311.7311
7881	331.56287
7882	323.00858
7883	270.3853
7884	290.8039
7885	268.17682
7886	293.3742
7887	305.24847
7888	309.94727
7889	255.27205
7890	315.11435
7891	258.27014
7892	306.02017
7893	300.99628
7894	282.08405
7895	317.94833
7896	291.08847
7897	307.80234
7898	194.36972
7899	248.65182
7900	279.25848
7901	293.55463
7902	303.29666
7903	320.65826
7904	284.93442
7905	263.18256
7906	296.72525
7907	316.08813
7908	278.52435
7909	326.225
7910	302.39838
7911	202.20122
7912	302.90158
7913	308.50876
7914	232.58382
7915	298.09158
7916	266.75104
7917	313.69693
7918	314.03043
7919	265.0451
7920	312.36652
7921	275.05066
7922	305.43918
7923	280.3853
7924	254.5103
7925	245.30115
7926	306.7586
7927	302.13367
7928	311.70987
7929	300.5918
7930	295.23825
7931	241.371
7932	160.51596
7933	327.0937
7934	281.33533
7935	267.59402
7936	295.27008
7937	304.77872
7938	286.57523
7939	306.54242
7940	280.51147
7941	283.0086
7942	320.73608
7943	310.45178
7944	320.13452
7945	318.9945
7946	275.02136
7947	322.20477
7948	293.70346
7949	227.33508
7950	257.7945
7951	300.6807
7952	320.97354
7953	298.12262
7954	246.81548
7955	274.5697
7956	318.71817
7957	254.65681
7958	276.7568
7959	296.47812
7960	296.98755
7961	290.632
7962	315.69443
7963	323.35028
7964	318.53964
7965	313.33395
7966	316.20514
7967	322.97757
7968	268.4065
7969	314.78937
7970	322.25995
7971	279.76282
7972	304.72424
7973	291.7704
7974	318.7385
7975	315.11725
7976	309.72797
7977	293.56552
7978	319.7245
7979	310.8376
7980	330.9843
7981	331.193
7982	325.99307
7983	296.63177
7984	296.74457
7985	225.0878
7986	322.06885
7987	257.8466
7988	273.68683
7989	282.766
7990	328.39075
7991	294.0494
7992	289.83267
7993	316.43878
7994	113.45581
7995	305.03217
7996	240.65799
7997	310.14764
7998	324.79483
7999	315.352
8000	321.55475
8001	289.79697
8002	288.81134
8003	309.16962
8004	311.35406
8005	256.8096
8006	287.53674
8007	288.5294
8008	298.82874
8009	326.39752
8010	258.27853
8011	329.23734
8012	319.57153
8013	315.6439
8014	267.56738
8015	264.1624
8016	302.80295
8017	248.48099
8018	318.93463
8019	308.7784
8020	282.098
8021	305.71353
8022	318.79218
8023	321.27686
8024	320.02353
8025	296.30698
8026	320.43304
8027	262.90454
8028	310.51498
8029	254.2087
8030	305.32965
8031	323.4868
8032	282.6806
8033	324.37045
8034	307.4709
8035	255.71811
8036	297.59314
8037	299.51514
8038	305.128
8039	266.19507
8040	266.49518
8041	283.43295
8042	303.95374
8043	299.69806
8044	254.03845
8045	269.93234
8046	308.07294
8047	278.42404
8048	219.6001
8049	253.13306
8050	204.13863
8051	309.15607
8052	287.85107
8053	265.68866
8054	320.61688
8055	289.12656
8056	239.76236
8057	306.0918
8058	311.4519
8059	283.3933
8060	220.03073
8061	276.49054
8062	297.14722
8063	276.80038
8064	91.70227
8065	220.70358
8066	302.85016
8067	325.13367
8068	290.1521
8069	315.77417
8070	289.40982
8071	306.1452
8072	314.29443
8073	314.52606
8074	267.68607
8075	328.58606
8076	281.11386
8077	338.25385
8078	309.042
8079	169.54678
8080	292.4549
8081	326.03778
8082	299.17798
8083	255.16739
8084	316.08536
8085	299.16592
8086	295.2272
8087	289.0438
8088	201.88817
8089	271.26117
8090	292.7342
8091	286.5305
8092	209.57378
8093	309.55118
8094	288.8309
8095	250.9139
8096	286.15558
8097	203.98358
8098	303.2608
8099	323.8542
8100	260.19272
8101	305.2386
8102	266.82233
8103	284.47357
8104	300.11725
8105	299.20755
8106	306.3063
8107	93.01866
8108	317.60443
8109	295.99377
8110	323.92548
8111	304.39835
8112	315.1719
8113	306.95752
8114	179.12462
8115	321.46167
8116	322.9165
8117	296.669
8118	237.63013
8119	188.42078
8120	267.54437
8121	309.3698
8122	297.72916
8123	276.34833
8124	296.30597
8125	262.85828
8126	315.43427
8127	310.42242
8128	284.37238
8129	225.02666
8130	319.99503
8131	326.59976
8132	125.96433
8133	284.88232
8134	265.28763
8135	305.34808
8136	310.07898
8137	314.7038
8138	268.06116
8139	277.49054
8140	282.25546
8141	284.42596
8142	301.40033
8143	250.94795
8144	310.826
8145	304.78717
8146	247.70956
8147	322.5704
8148	311.89218
8149	261.0286
8150	269.85663
8151	304.4651
8152	288.8625
8153	295.02298
8154	316.20892
8155	239.73589
8156	307.47797
8157	263.86798
8158	217.6043
8159	166.1329
8160	321.06934
8161	326.12115
8162	199.77618
8163	301.77588
8164	301.17688
8165	268.05225
8166	317.88614
8167	308.34518
8168	301.10815
8169	253.7636
8170	290.38525
8171	304.07245
8172	322.28244
8173	258.56723
8174	314.6398
8175	251.17319
8176	300.66788
8177	302.10178
8178	233.58484
8179	313.2829
8180	313.9843
8181	317.12747
8182	301.8913
8183	335.28815
8184	316.66617
8185	309.47675
8186	316.77832
8187	232.93253
8188	314.1621
8189	202.24742
8190	285.97275
8191	288.92276
8192	307.33368
8193	279.00858
8194	309.26477
8195	256.38248
8196	321.42383
8197	274.73962
8198	309.29132
8199	289.86636
8200	260.28262
8201	324.5795
8202	258.35797
8203	254.03714
8204	301.68872
8205	290.50793
8206	227.9177
8207	300.5695
8208	135.65482
8209	228.18562
8210	273.14502
8211	322.58246
8212	173.873
8213	300.62518
8214	285.50595
8215	298.44537
8216	297.35175
8217	191.37892
8218	205.3346
8219	289.97525
8220	304.84464
8221	315.31995
8222	265.43793
8223	281.0478
8224	324.77917
8225	171.32864
8226	285.87973
8227	273.6915
8228	254.83562
8229	301.61075
8230	318.34457
8231	301.77103
8232	301.88956
8233	259.7447
8234	314.67703
8235	321.5258
8236	298.09473
8237	324.30817
8238	189.08194
8239	265.60532
8240	303.08685
8241	296.9243
8242	292.87604
8243	298.03973
8244	266.98532
8245	292.93988
8246	320.8746
8247	310.5201
8248	315.44733
8249	314.0302
8250	266.69458
8251	280.19943
8252	307.64676
8253	280.60513
8254	304.46393
8255	197.2655
8256	281.10434
8257	283.8086
8258	255.56384
8259	263.10016
8260	258.65103
8261	326.47943
8262	322.56055
8263	324.86252
8264	315.3737
8265	272.56635
8266	163.52087
8267	274.62662
8268	251.92456
8269	307.57474
8270	308.55484
8271	272.62994
8272	200.92928
8273	272.78806
8274	306.2522
8275	300.18115
8276	287.16815
8277	321.97504
8278	317.64633
8279	317.75113
8280	319.01447
8281	320.48444
8282	245.42964
8283	163.24527
8284	221.03108
8285	262.62802
8286	316.75275
8287	299.27692
8288	301.16537
8289	194.45523
8290	317.18988
8291	302.02115
8292	334.737
8293	174.23857
8294	261.99207
8295	272.8482
8296	264.13593
8297	312.85233
8298	317.6889
8299	312.73715
8300	314.58978
8301	297.53418
8302	238.07529
8303	309.45615
8304	294.33286
8305	297.03363
8306	291.8494
8307	301.32007
8308	247.08841
8309	326.0682
8310	310.99658
8311	269.77032
8312	291.13022
8313	324.1899
8314	300.5144
8315	305.62323
8316	318.38837
8317	272.6989
8318	298.47272
8319	294.3338
8320	224.44833
8321	296.13965
8322	266.5864
8323	307.77838
8324	303.9511
8325	285.1107
8326	306.73306
8327	313.50482
8328	303.22772
8329	285.20712
8330	257.68643
8331	314.79526
8332	183.33035
8333	260.50974
8334	315.1452
8335	278.06308
8336	311.32233
8337	228.39278
8338	273.09073
8339	315.02997
8340	297.96448
8341	313.19733
8342	148.78662
8343	287.61652
8344	286.82492
8345	292.33466
8346	293.77924
8347	322.13278
8348	276.97668
8349	326.47757
8350	318.83456
8351	254.28629
8352	294.2354
8353	303.1314
8354	199.71236
8355	297.38837
8356	199.06197
8357	289.5063
8358	304.06552
8359	284.82803
8360	234.58557
8361	308.48297
8362	321.6384
8363	281.02982
8364	265.45624
8365	288.35736
8366	274.99127
8367	316.63898
8368	148.03627
8369	317.54654
8370	177.94205
8371	185.05344
8372	284.91074
8373	327.03488
8374	298.93927
8375	319.19962
8376	302.07007
8377	296.40265
8378	294.02042
8379	302.19757
8380	285.92206
8381	309.89847
8382	313.04248
8383	334.04596
8384	293.24014
8385	298.08994
8386	321.09692
8387	291.1548
8388	267.66568
8389	223.60857
8390	254.56836
8391	333.52634
8392	333.53433
8393	289.94638
8394	252.5928
8395	82.92803
8396	310.3322
8397	312.49094
8398	292.3134
8399	328.91705
8400	308.7805
8401	316.34335
8402	290.42795
8403	267.41104
8404	312.40588
8405	314.6269
8406	299.25177
8407	277.0114
8408	282.47052
8409	294.8781
8410	312.41626
8411	262.28387
8412	303.53827
8413	161.01443
8414	323.57477
8415	304.93057
8416	277.26193
8417	220.30058
8418	249.4329
8419	309.68756
8420	255.81978
8421	221.59834
8422	200.86252
8423	313.10162
8424	311.04123
8425	276.66486
8426	223.8112
8427	137.36311
8428	232.07608
8429	303.77982
8430	320.37476
8431	314.33575
8432	269.12997
8433	235.1807
8434	310.78284
8435	310.4146
8436	257.34857
8437	285.61588
8438	305.05252
8439	321.26248
8440	182.5604
8441	283.57855
8442	316.04218
8443	302.23553
8444	304.42493
8445	311.01083
8446	315.20807
8447	312.57382
8448	308.39166
8449	180.39499
8450	320.20197
8451	317.15137
8452	130.5647
8453	294.72946
8454	270.63745
8455	250.25046
8456	274.8288
8457	310.30917
8458	325.1008
8459	224.35892
8460	281.49554
8461	314.04852
8462	259.05957
8463	319.5943
8464	309.28302
8465	198.75142
8466	322.27185
8467	312.4278
8468	270.81528
8469	300.26562
8470	290.64444
8471	298.1629
8472	291.81903
8473	306.31158
8474	293.86996
8475	285.81827
8476	232.95195
8477	322.6834
8478	307.62384
8479	315.1353
8480	194.42105
8481	290.48795
8482	312.294
8483	317.41144
8484	114.26913
8485	274.94977
8486	335.10602
8487	302.76138
8488	273.47345
8489	307.97055
8490	316.30414
8491	300.17413
8492	329.62
8493	316.56924
8494	284.28952
8495	317.2439
8496	311.03778
8497	235.76077
8498	255.57198
8499	328.8671
8500	221.47017
8501	303.66803
8502	258.11578
8503	272.72046
8504	314.04538
8505	303.54855
8506	296.31232
8507	298.5091
8508	222.07549
8509	222.31412
8510	296.5583
8511	289.73544
8512	312.0805
8513	81.63995
8514	317.99982
8515	313.91757
8516	306.5552
8517	318.46338
8518	216.82922
8519	275.08548
8520	280.2293
8521	308.21686
8522	265.7558
8523	307.00702
8524	253.73454
8525	292.016
8526	269.62024
8527	314.1079
8528	313.03
8529	289.2846
8530	291.17264
8531	309.24823
8532	241.5837
8533	302.7254
8534	300.1904
8535	290.37112
8536	238.05759
8537	316.02063
8538	208.17375
8539	302.2707
8540	304.88385
8541	333.23672
8542	290.33527
8543	219.21843
8544	314.51666
8545	268.98993
8546	308.94257
8547	176.76932
8548	248.05191
8549	308.45978
8550	309.57068
8551	253.93481
8552	252.00896
8553	295.31195
8554	311.90237
8555	282.9692
8556	315.08633
8557	317.6795
8558	284.7193
8559	278.61945
8560	310.79404
8561	271.74017
8562	296.02936
8563	275.78964
8564	307.5032
8565	313.2503
8566	274.2394
8567	189.9777
8568	326.9241
8569	286.23322
8570	268.78964
8571	299.12402
8572	216.91507
8573	171.46257
8574	316.87714
8575	197.23741
8576	298.49457
8577	300.52148
8578	174.604
8579	308.08447
8580	266.9223
8581	309.38858
8582	264.2482
8583	279.07013
8584	314.91583
8585	201.9209
8586	235.94637
8587	314.32455
8588	300.08902
8589	282.04266
8590	248.52048
8591	316.9712
8592	310.06097
8593	285.9558
8594	293.31598
8595	318.86325
8596	323.4352
8597	185.27406
8598	258.09235
8599	319.34808
8600	308.28497
8601	265.8545
8602	320.9005
8603	319.58588
8604	324.94208
8605	230.85104
8606	337.00214
8607	290.0751
8608	172.60373
8609	289.3417
8610	327.22452
8611	289.73413
8612	265.845
8613	257.45416
8614	266.84003
8615	325.6503
8616	300.90112
8617	226.98047
8618	310.6928
8619	309.79105
8620	273.48138
8621	315.39795
8622	316.30743
8623	296.26434
8624	263.1288
8625	272.11365
8626	292.5692
8627	281.42026
8628	315.49448
8629	266.4815
8630	107.20442
8631	282.10138
8632	309.7461
8633	263.5909
8634	318.62775
8635	288.67255
8636	307.56805
8637	276.49295
8638	302.15076
8639	290.7198
8640	302.17935
8641	217.5133
8642	297.96906
8643	302.33612
8644	320.3562
8645	281.64767
8646	275.0414
8647	281.5371
8648	286.4783
8649	267.4427
8650	269.07364
8651	317.98126
8652	279.71106
8653	239.34134
8654	309.19547
8655	280.77213
8656	275.19257
8657	321.37982
8658	275.83017
8659	311.84366
8660	310.25882
8661	291.60236
8662	250.26408
8663	295.39133
8664	272.654
8665	328.88272
8666	285.07568
8667	273.2661
8668	324.69513
8669	298.80533
8670	278.2441
8671	321.7235
8672	288.6023
8673	316.2265
8674	320.01703
8675	319.14273
8676	272.62448
8677	300.87256
8678	296.431
8679	296.2535
8680	327.01166
8681	154.08333
8682	267.8996
8683	258.20093
8684	293.86066
8685	282.82114
8686	312.92133
8687	275.8501
8688	188.52963
8689	326.49487
8690	314.14166
8691	289.6484
8692	255.86182
8693	275.5712
8694	256.13956
8695	296.63144
8696	277.94336
8697	284.82538
8698	240.4665
8699	196.05435
8700	261.086
8701	296.73608
8702	251.621
8703	199.26619
8704	252.33391
8705	310.08423
8706	189.31177
8707	266.66208
8708	268.82355
8709	291.31638
8710	302.58804
8711	215.7304
8712	314.3364
8713	278.42963
8714	299.84363
8715	249.51985
8716	308.55646
8717	315.93695
8718	47.393013
8719	293.31506
8720	300.1854
8721	237.62003
8722	208.475
8723	277.66583
8724	196.76738
8725	322.4435
8726	258.0073
8727	292.70795
8728	315.20123
8729	331.24213
8730	316.70767
8731	304.93454
8732	307.0604
8733	309.7195
8734	250.84439
8735	301.23428
8736	304.05524
8737	320.4799
8738	69.11729
8739	292.7604
8740	308.6807
8741	279.89288
8742	263.98907
8743	299.1418
8744	291.3723
8745	313.03418
8746	315.7212
8747	275.9229
8748	271.80615
8749	319.00195
8750	218.06851
8751	316.96957
8752	322.98047
8753	314.84412
8754	292.39105
8755	242.7218
8756	299.3762
8757	314.30646
8758	327.6678
8759	282.65564
8760	214.01509
8761	303.30487
8762	135.54814
8763	179.10304
8764	307.34003
8765	270.5064
8766	272.04083
8767	248.99008
8768	161.85727
8769	303.549
8770	173.98535
8771	314.25128
8772	308.16864
8773	284.65997
8774	279.57614
8775	248.7063
8776	259.22516
8777	299.22644
8778	294.006
8779	309.86935
8780	244.07156
8781	273.5916
8782	204.67563
8783	297.42133
8784	316.91528
8785	261.33325
8786	202.06404
8787	218.79655
8788	298.4715
8789	327.83926
8790	285.27847
8791	280.8548
8792	282.80927
8793	220.95183
8794	304.0966
8795	126.02659
8796	305.66754
8797	226.22807
8798	312.03522
8799	321.3698
8800	293.7775
8801	207.46524
8802	324.1172
8803	208.71455
8804	265.72186
8805	249.27055
8806	319.33453
8807	253.81778
8808	300.50906
8809	294.62555
8810	291.22168
8811	207.38535
8812	175.23885
8813	320.21405
8814	301.8896
8815	317.49557
8816	315.50845
8817	328.05374
8818	260.30612
8819	289.8
8820	301.30026
8821	306.7785
8822	317.6377
8823	280.75235
8824	303.8349
8825	321.11166
8826	281.4105
8827	302.6916
8828	311.36713
8829	323.24738
8830	307.2377
8831	177.75455
8832	278.43103
8833	284.39917
8834	315.6739
8835	327.48306
8836	303.93246
8837	230.08936
8838	267.67514
8839	250.93335
8840	310.74283
8841	299.86377
8842	270.0196
8843	313.94348
8844	319.1582
8845	298.14575
8846	284.55942
8847	303.45987
8848	265.81512
8849	269.3829
8850	310.0956
8851	289.96072
8852	328.11234
8853	327.456
8854	263.22498
8855	312.07983
8856	241.43896
8857	300.9372
8858	312.6103
8859	289.58023
8860	279.65317
8861	245.0606
8862	266.92096
8863	310.1176
8864	311.70795
8865	295.8697
8866	323.05206
8867	279.17786
8868	319.3689
8869	297.6579
8870	262.4718
8871	274.20648
8872	256.04565
8873	261.3609
8874	255.66464
8875	301.2834
8876	306.4439
8877	262.54474
8878	314.25763
8879	301.23715
8880	301.20193
8881	311.31238
8882	278.92184
8883	278.89017
8884	289.88013
8885	302.07703
8886	210.73198
8887	250.65047
8888	304.8471
8889	308.16302
8890	294.812
8891	241.06699
8892	245.80864
8893	297.543
8894	254.92883
8895	207.36592
8896	279.96225
8897	280.3132
8898	283.20303
8899	256.6142
8900	245.24028
8901	261.99423
8902	205.93962
8903	265.4872
8904	322.6122
8905	278.3687
8906	299.62738
8907	231.1669
8908	306.6002
8909	308.86328
8910	284.996
8911	232.46506
8912	313.94427
8913	276.05823
8914	320.9928
8915	205.53105
8916	275.09528
8917	264.24097
8918	317.4297
8919	292.01395
8920	299.0539
8921	238.42053
8922	305.29495
8923	175.14383
8924	265.57553
8925	306.34766
8926	313.60797
8927	266.33948
8928	297.9304
8929	330.7431
8930	307.44818
8931	298.1444
8932	318.8934
8933	294.47858
8934	13.762485
8935	298.84772
8936	308.91315
8937	279.8569
8938	252.00471
8939	315.2335
8940	238.30017
8941	296.1352
8942	241.2869
8943	302.12982
8944	309.82687
8945	284.2267
8946	188.33315
8947	311.0019
8948	258.98392
8949	269.9542
8950	190.80466
8951	301.05402
8952	320.5733
8953	316.0578
8954	234.03935
8955	267.6211
8956	326.1326
8957	314.70477
8958	305.6111
8959	272.52197
8960	261.2723
8961	263.19968
8962	187.65903
8963	307.23224
8964	177.30147
8965	298.65823
8966	185.70323
8967	261.531
8968	330.12518
8969	304.95624
8970	276.78998
8971	309.9959
8972	276.9205
8973	254.55106
8974	310.93427
8975	316.6368
8976	163.70247
8977	307.86624
8978	282.21906
8979	313.2138
8980	237.14673
8981	298.72064
8982	293.71967
8983	164.40718
8984	315.63382
8985	239.0986
8986	289.9555
8987	320.14133
8988	312.62006
8989	315.18243
8990	188.94214
8991	325.00604
8992	246.22261
8993	248.15341
8994	315.72522
8995	253.35645
8996	326.6162
8997	326.90097
8998	276.41235
8999	288.20514
9000	190.9333
9001	324.50793
9002	299.21365
9003	301.2171
9004	308.2412
9005	318.45242
9006	254.85713
9007	272.68918
9008	267.7134
9009	272.7858
9010	303.88568
9011	274.11035
9012	218.47429
9013	143.04935
9014	242.62802
9015	290.76013
9016	280.92667
9017	273.57364
9018	326.41974
9019	319.21237
9020	308.44098
9021	309.77112
9022	298.1386
9023	282.46796
9024	263.9687
9025	297.02515
9026	301.97217
9027	267.2375
9028	300.4357
9029	298.37207
9030	313.56757
9031	180.67381
9032	331.89557
9033	302.0242
9034	269.3707
9035	133.56029
9036	265.1504
9037	305.84424
9038	278.28238
9039	242.67085
9040	298.7898
9041	312.49963
9042	179.53503
9043	232.04077
9044	167.02856
9045	308.8468
9046	188.71466
9047	261.87524
9048	312.92444
9049	279.76123
9050	281.67822
9051	261.73697
9052	311.74478
9053	293.63773
9054	224.94121
9055	248.9733
9056	290.4381
9057	248.39304
9058	266.74435
9059	274.3166
9060	319.7607
9061	233.979
9062	208.34387
9063	243.11104
9064	271.74506
9065	296.81506
9066	312.8909
9067	310.94037
9068	300.299
9069	294.27887
9070	107.23777
9071	326.174
9072	249.56511
9073	331.27386
9074	253.02234
9075	242.39465
9076	317.184
9077	279.24286
9078	274.34116
9079	291.26965
9080	320.61703
9081	278.62207
9082	246.40727
9083	322.71347
9084	281.23712
9085	291.5422
9086	291.74738
9087	279.68134
9088	313.8051
9089	267.0948
9090	296.7982
9091	243.5115
9092	274.59467
9093	275.11334
9094	321.69293
9095	298.5928
9096	299.42377
9097	315.601
9098	256.5078
9099	296.63116
9100	200.61377
9101	190.82036
9102	301.43765
9103	256.1594
9104	309.49863
9105	317.32672
9106	255.04375
9107	318.09027
9108	290.57062
9109	311.81903
9110	180.80545
9111	300.2579
9112	232.24048
9113	301.59705
9114	299.2832
9115	288.86386
9116	316.49435
9117	312.03485
9118	260.008
9119	296.2892
9120	295.64468
9121	275.61765
9122	321.75348
9123	277.74765
9124	320.63876
9125	257.87805
9126	333.9955
9127	331.74298
9128	139.98827
9129	275.44025
